location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
per,aliq_at,monthly,vw_cap,-1,37,14,2018-03-31,-0.0237331146978896
per,aliq_at,monthly,vw_cap,-1,39,15,2018-04-30,-0.0017296497849645
per,aliq_at,monthly,vw_cap,-1,42,19,2018-05-31,-0.0570850488804168
per,aliq_at,monthly,vw_cap,-1,44,20,2018-06-30,0.00164571584387517
per,aliq_at,monthly,vw_cap,-1,53,23,2018-07-31,-0.0677678306494083
per,aliq_at,monthly,vw_cap,-1,64,22,2018-08-31,-0.036368853869475
per,aliq_at,monthly,vw_cap,-1,64,22,2018-09-30,-0.0456746191224539
per,aliq_at,monthly,vw_cap,-1,65,23,2018-10-31,-0.0315015734849533
per,aliq_at,monthly,vw_cap,-1,64,28,2018-11-30,-0.0316841287681446
per,aliq_at,monthly,vw_cap,-1,57,25,2018-12-31,0.00480913236680064
per,aliq_at,monthly,vw_cap,-1,68,32,2019-01-31,-0.0492608907399422
per,aliq_at,monthly,vw_cap,-1,55,20,2019-02-28,-0.00360019737445987
per,aliq_at,monthly,vw_cap,-1,55,20,2019-03-31,-0.0108465801304891
per,aliq_at,monthly,vw_cap,-1,65,30,2019-04-30,-0.0416300655894411
per,aliq_at,monthly,vw_cap,-1,53,26,2019-05-31,0.00625230872668143
per,aliq_at,monthly,vw_cap,-1,57,27,2019-06-30,0.0103127507160067
per,aliq_at,monthly,vw_cap,-1,53,23,2019-07-31,0.0291013297934148
per,aliq_at,monthly,vw_cap,-1,55,25,2019-08-31,0.0137151032272281
per,aliq_at,monthly,vw_cap,-1,51,21,2019-09-30,0.0160446073398933
per,aliq_at,monthly,vw_cap,-1,51,21,2019-10-31,-0.000152765778500349
per,aliq_at,monthly,vw_cap,-1,58,26,2019-11-30,-0.0508911215829711
per,aliq_at,monthly,vw_cap,-1,63,26,2019-12-31,0.000818609168221921
per,aliq_at,monthly,vw_cap,-1,62,26,2020-01-31,-0.0386797347230319
per,aliq_at,monthly,vw_cap,-1,50,25,2020-02-29,0.0519056494422498
per,aliq_at,monthly,vw_cap,-1,51,23,2020-03-31,0.101742113329292
per,aliq_at,monthly,vw_cap,-1,49,21,2020-04-30,0.00459027781854167
per,aliq_at,monthly,vw_cap,-1,50,24,2020-05-31,0.0191525631989101
per,aliq_at,monthly,vw_cap,-1,48,22,2020-06-30,0.0420033849726518
per,aliq_at,monthly,vw_cap,-1,48,22,2020-07-31,0.024793883185641
per,aliq_at,monthly,vw_cap,-1,50,19,2020-08-31,-0.0344538878964892
per,aliq_at,monthly,vw_cap,-1,50,19,2020-09-30,0.0304947179613585
per,aliq_at,monthly,vw_cap,-1,50,19,2020-10-31,0.0177569426123266
per,aliq_at,monthly,vw_cap,-1,59,27,2020-11-30,-0.0398831272971479
per,aliq_at,monthly,vw_cap,-1,50,20,2020-12-31,0.0259203302824579
per,aliq_at,monthly,vw_cap,-1,47,20,2021-01-31,-0.0115944087277244
per,aliq_at,monthly,vw_cap,-1,39,16,2021-02-28,-0.127703481795297
per,aliq_at,monthly,vw_cap,-1,39,16,2021-03-31,0.0611613035343222
per,aliq_at,monthly,vw_cap,-1,39,16,2021-04-30,-0.0543586672421245
per,aliq_at,monthly,vw_cap,-1,58,27,2021-05-31,0.0783432277226761
per,aliq_at,monthly,vw_cap,-1,58,27,2021-06-30,0.0333077316049063
per,aliq_at,monthly,vw_cap,-1,68,31,2021-07-31,0.0280769008176875
per,aliq_at,monthly,vw_cap,-1,56,21,2021-08-31,-0.0184259974367662
per,aliq_at,monthly,vw_cap,-1,52,23,2021-09-30,0.0153615565462067
per,aliq_at,monthly,vw_cap,-1,58,23,2021-10-31,0.0156761072854481
per,aliq_at,monthly,vw_cap,-1,52,25,2021-11-30,-0.235363573741761
per,aliq_at,monthly,vw_cap,-1,52,25,2021-12-31,-0.103468006207747
per,aliq_at,monthly,vw_cap,-1,52,25,2022-01-31,-0.0720436682007789
per,aliq_at,monthly,vw_cap,-1,42,21,2022-02-28,-0.0835912290899505
per,aliq_at,monthly,vw_cap,-1,42,21,2022-03-31,-0.00673258418183401
per,aliq_at,monthly,vw_cap,-1,42,21,2022-04-30,0.00133724808190283
per,aliq_at,monthly,vw_cap,-1,44,14,2022-05-31,0.0575728336012026
per,aliq_at,monthly,vw_cap,-1,51,21,2022-06-30,0.0206038638485771
per,aliq_at,monthly,vw_cap,-1,51,21,2022-07-31,0.121963077586937
per,aliq_at,monthly,vw_cap,-1,53,26,2022-08-31,-0.0390683723692417
per,aliq_at,monthly,vw_cap,-1,53,26,2022-09-30,0.0334190200077041
per,aliq_at,monthly,vw_cap,-1,52,26,2022-10-31,0.031019893815661
per,aliq_at,monthly,vw_cap,-1,54,20,2022-11-30,-0.0622153548067159
per,aliq_at,monthly,vw_cap,-1,51,20,2022-12-31,-0.116147232587981
per,aliq_at,monthly,vw_cap,-1,52,21,2023-01-31,0.0325105228338361
per,aliq_at,monthly,vw_cap,-1,60,20,2023-02-28,-0.0520789579361742
per,aliq_at,monthly,vw_cap,-1,63,18,2023-03-31,0.0188172150942515
per,aliq_at,monthly,vw_cap,-1,63,18,2023-04-30,-0.0383384652507779
per,aliq_at,monthly,vw_cap,-1,60,19,2023-05-31,0.00528788050659389
per,aliq_at,monthly,vw_cap,-1,60,19,2023-06-30,0.00234424433627429
per,aliq_at,monthly,vw_cap,-1,62,19,2023-07-31,-0.215052545850267
per,aliq_at,monthly,vw_cap,-1,48,18,2023-08-31,-0.0161578720165487
per,aliq_at,monthly,vw_cap,-1,48,18,2023-09-30,0.0120301384439493
per,aliq_at,monthly,vw_cap,-1,44,15,2023-10-31,0.053926979114848
per,aliq_at,monthly,vw_cap,-1,56,15,2023-11-30,0.0155208349096249
per,aliq_at,monthly,vw_cap,-1,56,15,2023-12-31,0.0688522978355086
per,aliq_at,monthly,vw_cap,-1,56,15,2024-01-31,0.00370917940849089
per,aliq_at,monthly,vw_cap,-1,47,15,2024-02-29,0.0190300012874787
per,aliq_at,monthly,vw_cap,-1,47,15,2024-03-31,-0.00746478106689244
per,aliq_at,monthly,vw_cap,-1,47,15,2024-04-30,0.000038053688569923
per,aliq_at,monthly,vw_cap,-1,49,15,2024-05-31,0.0185158593327141
per,aliq_at,monthly,vw_cap,-1,49,15,2024-06-30,-0.0213490369972622
per,aliq_at,monthly,vw_cap,-1,52,21,2024-07-31,-0.0511398172848343
per,aliq_at,monthly,vw_cap,-1,54,14,2024-08-31,0.0287954325111338
per,aliq_at,monthly,vw_cap,-1,56,12,2024-09-30,0.0268092427463466
per,aliq_at,monthly,vw_cap,-1,56,12,2024-10-31,-0.00599193745684617
per,aliq_at,monthly,vw_cap,-1,40,16,2024-11-30,0.140292925053599
per,aliq_at,monthly,vw_cap,-1,43,13,2024-12-31,0.0267594491019527
per,aliq_mat,monthly,vw_cap,-1,29,3,2007-03-31,-0.0317767361985128
per,aliq_mat,monthly,vw_cap,-1,30,3,2007-04-30,-0.153343111327962
per,aliq_mat,monthly,vw_cap,-1,36,4,2007-05-31,0.105624968313603
per,aliq_mat,monthly,vw_cap,-1,37,4,2007-06-30,0.0356388830613978
per,aliq_mat,monthly,vw_cap,-1,38,4,2007-07-31,0.00355201109323999
per,aliq_mat,monthly,vw_cap,-1,39,4,2007-08-31,0.00242837681527359
per,aliq_mat,monthly,vw_cap,-1,36,5,2007-09-30,0.126689916832804
per,aliq_mat,monthly,vw_cap,-1,33,5,2007-10-31,0.109265898487359
per,aliq_mat,monthly,vw_cap,-1,29,6,2007-11-30,-0.073360046902881
per,aliq_mat,monthly,vw_cap,-1,31,8,2007-12-31,-0.17609839841134
per,aliq_mat,monthly,vw_cap,-1,32,7,2008-01-31,0.249624160968146
per,aliq_mat,monthly,vw_cap,-1,30,6,2008-02-29,-0.0512733704830943
per,aliq_mat,monthly,vw_cap,-1,33,7,2008-03-31,-0.185159531334211
per,aliq_mat,monthly,vw_cap,-1,33,8,2008-04-30,0.0167157226994689
per,aliq_mat,monthly,vw_cap,-1,36,8,2008-05-31,-0.0600044969115883
per,aliq_mat,monthly,vw_cap,-1,39,7,2008-06-30,0.00542127447505738
per,aliq_mat,monthly,vw_cap,-1,38,8,2008-07-31,-0.0328226279585856
per,aliq_mat,monthly,vw_cap,-1,33,8,2008-08-31,-0.0620958523334615
per,aliq_mat,monthly,vw_cap,-1,36,8,2008-09-30,-0.0641172644335839
per,aliq_mat,monthly,vw_cap,-1,35,7,2008-10-31,-0.149912669298502
per,aliq_mat,monthly,vw_cap,-1,29,7,2008-11-30,-0.08481792808663
per,aliq_mat,monthly,vw_cap,-1,33,8,2008-12-31,0.141276692573852
per,aliq_mat,monthly,vw_cap,-1,35,5,2009-01-31,-0.0552714655348142
per,aliq_mat,monthly,vw_cap,-1,35,7,2009-02-28,0.105989387132244
per,aliq_mat,monthly,vw_cap,-1,38,9,2009-03-31,0.132256827190941
per,aliq_mat,monthly,vw_cap,-1,37,8,2009-04-30,-0.0630278352112369
per,aliq_mat,monthly,vw_cap,-1,37,7,2009-05-31,0.12161191307144
per,aliq_mat,monthly,vw_cap,-1,37,7,2009-06-30,-0.0875681204649573
per,aliq_mat,monthly,vw_cap,-1,36,8,2009-07-31,0.112171480090746
per,aliq_mat,monthly,vw_cap,-1,34,8,2009-08-31,-0.0598388576595245
per,aliq_mat,monthly,vw_cap,-1,37,7,2009-09-30,-0.0256597100679496
per,aliq_mat,monthly,vw_cap,-1,40,9,2009-10-31,-0.00734541493556083
per,aliq_mat,monthly,vw_cap,-1,42,10,2009-11-30,0.139354123900478
per,aliq_mat,monthly,vw_cap,-1,39,9,2009-12-31,-0.0719313816572608
per,aliq_mat,monthly,vw_cap,-1,40,10,2010-01-31,-0.0423817929750689
per,aliq_mat,monthly,vw_cap,-1,37,7,2010-02-28,0.0392335853140896
per,aliq_mat,monthly,vw_cap,-1,36,7,2010-03-31,-0.0816571577206216
per,aliq_mat,monthly,vw_cap,-1,40,10,2010-04-30,-0.0461330846375801
per,aliq_mat,monthly,vw_cap,-1,37,9,2010-05-31,0.0228330177389645
per,aliq_mat,monthly,vw_cap,-1,38,9,2010-06-30,0.0406547926647935
per,aliq_mat,monthly,vw_cap,-1,37,7,2010-07-31,-0.0086160800840805
per,aliq_mat,monthly,vw_cap,-1,37,8,2010-08-31,-0.0585242320473234
per,aliq_mat,monthly,vw_cap,-1,36,8,2010-09-30,-0.0240161108334648
per,aliq_mat,monthly,vw_cap,-1,38,8,2010-10-31,0.0376764612993174
per,aliq_mat,monthly,vw_cap,-1,42,7,2010-11-30,0.000398069945185611
per,aliq_mat,monthly,vw_cap,-1,39,7,2010-12-31,0.0621359447101223
per,aliq_mat,monthly,vw_cap,-1,45,8,2011-01-31,-0.0796527281197804
per,aliq_mat,monthly,vw_cap,-1,43,7,2011-02-28,0.0112437561110807
per,aliq_mat,monthly,vw_cap,-1,41,7,2011-03-31,-0.0090901519262243
per,aliq_mat,monthly,vw_cap,-1,41,8,2011-04-30,0.0156467817249788
per,aliq_mat,monthly,vw_cap,-1,41,7,2011-05-31,-0.0668211309135293
per,aliq_mat,monthly,vw_cap,-1,37,6,2011-06-30,-0.00401188581699923
per,aliq_mat,monthly,vw_cap,-1,38,5,2011-07-31,0.0629454962467615
per,aliq_mat,monthly,vw_cap,-1,38,5,2011-08-31,0.0241111186518397
per,aliq_mat,monthly,vw_cap,-1,41,6,2011-09-30,-0.0363023664813863
per,aliq_mat,monthly,vw_cap,-1,37,6,2011-10-31,-0.0083059132317225
per,aliq_mat,monthly,vw_cap,-1,39,6,2011-11-30,-0.0550840355086454
per,aliq_mat,monthly,vw_cap,-1,40,8,2011-12-31,0.00630072773038983
per,aliq_mat,monthly,vw_cap,-1,41,8,2012-01-31,0.0171782483274148
per,aliq_mat,monthly,vw_cap,-1,41,7,2012-02-29,-0.0615253826256744
per,aliq_mat,monthly,vw_cap,-1,44,9,2012-03-31,-0.0629363507286551
per,aliq_mat,monthly,vw_cap,-1,40,7,2012-04-30,0.0249499080573969
per,aliq_mat,monthly,vw_cap,-1,39,6,2012-05-31,0.0272857222381687
per,aliq_mat,monthly,vw_cap,-1,41,9,2012-06-30,-0.0475771934315947
per,aliq_mat,monthly,vw_cap,-1,41,11,2012-07-31,0.000576312178981055
per,aliq_mat,monthly,vw_cap,-1,33,9,2012-08-31,-0.00788613148676851
per,aliq_mat,monthly,vw_cap,-1,35,9,2012-09-30,0.0022822755200843
per,aliq_mat,monthly,vw_cap,-1,37,7,2012-10-31,0.014824047897875
per,aliq_mat,monthly,vw_cap,-1,41,8,2012-11-30,-0.0736133016391332
per,aliq_mat,monthly,vw_cap,-1,38,6,2012-12-31,0.0268884468812309
per,aliq_mat,monthly,vw_cap,-1,42,9,2013-01-31,-0.058868085070049
per,aliq_mat,monthly,vw_cap,-1,36,7,2013-02-28,-0.0494310308772362
per,aliq_mat,monthly,vw_cap,-1,38,7,2013-03-31,0.0108138341528046
per,aliq_mat,monthly,vw_cap,-1,36,6,2013-04-30,-0.103714972052518
per,aliq_mat,monthly,vw_cap,-1,38,9,2013-05-31,0.0860242718771303
per,aliq_mat,monthly,vw_cap,-1,40,7,2013-06-30,-0.0811657728939353
per,aliq_mat,monthly,vw_cap,-1,37,7,2013-07-31,-0.00147450478805811
per,aliq_mat,monthly,vw_cap,-1,32,7,2013-08-31,0.0237511800115916
per,aliq_mat,monthly,vw_cap,-1,38,8,2013-09-30,0.0106034340277338
per,aliq_mat,monthly,vw_cap,-1,38,7,2013-10-31,0.0481933735040603
per,aliq_mat,monthly,vw_cap,-1,42,9,2013-11-30,-0.0485155513219293
per,aliq_mat,monthly,vw_cap,-1,42,7,2013-12-31,-0.0616999791853026
per,aliq_mat,monthly,vw_cap,-1,40,8,2014-01-31,0.00975488005170328
per,aliq_mat,monthly,vw_cap,-1,37,9,2014-02-28,0.0489905048586046
per,aliq_mat,monthly,vw_cap,-1,37,7,2014-03-31,-0.0280966014714875
per,aliq_mat,monthly,vw_cap,-1,39,8,2014-04-30,0.0073008170536177
per,aliq_mat,monthly,vw_cap,-1,39,7,2014-05-31,0.0202273471562768
per,aliq_mat,monthly,vw_cap,-1,42,8,2014-06-30,-0.00872969886059415
per,aliq_mat,monthly,vw_cap,-1,37,5,2014-07-31,-0.0101260011031788
per,aliq_mat,monthly,vw_cap,-1,37,5,2014-08-31,-0.0599964712256504
per,aliq_mat,monthly,vw_cap,-1,37,5,2014-09-30,0.0634940116733979
per,aliq_mat,monthly,vw_cap,-1,37,6,2014-10-31,0.0206194089145455
per,aliq_mat,monthly,vw_cap,-1,42,7,2014-11-30,-0.0310128987814637
per,aliq_mat,monthly,vw_cap,-1,42,7,2014-12-31,0.00940187172906333
per,aliq_mat,monthly,vw_cap,-1,39,6,2015-01-31,0.0134257633696533
per,aliq_mat,monthly,vw_cap,-1,34,5,2015-02-28,-0.0247842282379067
per,aliq_mat,monthly,vw_cap,-1,31,5,2015-03-31,0.0321160036832428
per,aliq_mat,monthly,vw_cap,-1,36,5,2015-04-30,-0.0818641646589033
per,aliq_mat,monthly,vw_cap,-1,39,5,2015-05-31,-0.00878992820663926
per,aliq_mat,monthly,vw_cap,-1,40,6,2015-06-30,0.0363974542120926
per,aliq_mat,monthly,vw_cap,-1,41,6,2015-07-31,0.0851911301612643
per,aliq_mat,monthly,vw_cap,-1,38,6,2015-08-31,0.0723347384580003
per,aliq_mat,monthly,vw_cap,-1,42,7,2015-09-30,0.100347396979704
per,aliq_mat,monthly,vw_cap,-1,30,4,2015-10-31,-0.0608361992115291
per,aliq_mat,monthly,vw_cap,-1,31,4,2015-11-30,0.117527035764169
per,aliq_mat,monthly,vw_cap,-1,33,5,2015-12-31,0.0768529588612552
per,aliq_mat,monthly,vw_cap,-1,34,5,2016-01-31,-0.0316835840246048
per,aliq_mat,monthly,vw_cap,-1,33,4,2016-02-29,-0.171236728126614
per,aliq_mat,monthly,vw_cap,-1,32,4,2016-03-31,-0.0833803403232326
per,aliq_mat,monthly,vw_cap,-1,38,4,2016-04-30,-0.0654462525725872
per,aliq_mat,monthly,vw_cap,-1,39,5,2016-05-31,0.0594377348494034
per,aliq_mat,monthly,vw_cap,-1,38,5,2016-06-30,-0.0287495627534812
per,aliq_mat,monthly,vw_cap,-1,38,5,2016-07-31,0.0114729637900939
per,aliq_mat,monthly,vw_cap,-1,38,6,2016-08-31,0.0265979267125315
per,aliq_mat,monthly,vw_cap,-1,38,6,2016-09-30,-0.0073018875356954
per,aliq_mat,monthly,vw_cap,-1,38,6,2016-10-31,0.0171703926395512
per,aliq_mat,monthly,vw_cap,-1,34,4,2016-11-30,0.03794761489441
per,aliq_mat,monthly,vw_cap,-1,37,7,2016-12-31,0.0916738658403211
per,aliq_mat,monthly,vw_cap,-1,34,7,2017-01-31,-0.108998992662241
per,aliq_mat,monthly,vw_cap,-1,36,6,2017-02-28,-0.036588777071969
per,aliq_mat,monthly,vw_cap,-1,40,4,2017-03-31,-0.0191657341827952
per,aliq_mat,monthly,vw_cap,-1,46,5,2017-04-30,0.0604926205631104
per,aliq_mat,monthly,vw_cap,-1,45,6,2017-05-31,0.0180323855547585
per,aliq_mat,monthly,vw_cap,-1,47,5,2017-06-30,0.0146874857503553
per,aliq_mat,monthly,vw_cap,-1,47,5,2017-07-31,-0.0338030176353746
per,aliq_mat,monthly,vw_cap,-1,49,6,2017-08-31,-0.0300559302982464
per,aliq_mat,monthly,vw_cap,-1,46,5,2017-09-30,-0.00687530065061231
per,aliq_mat,monthly,vw_cap,-1,50,5,2017-10-31,-0.112812245009662
per,aliq_mat,monthly,vw_cap,-1,48,6,2017-11-30,0.0516343661384454
per,aliq_mat,monthly,vw_cap,-1,43,6,2017-12-31,0.0107715633796524
per,aliq_mat,monthly,vw_cap,-1,44,7,2018-01-31,-0.0558388109492634
per,aliq_mat,monthly,vw_cap,-1,43,8,2018-02-28,0.0853320051113664
per,aliq_mat,monthly,vw_cap,-1,44,7,2018-03-31,-0.00137381107050783
per,aliq_mat,monthly,vw_cap,-1,46,8,2018-04-30,-0.0300037717004314
per,aliq_mat,monthly,vw_cap,-1,50,10,2018-05-31,0.0520941248107584
per,aliq_mat,monthly,vw_cap,-1,51,8,2018-06-30,0.079345268666846
per,aliq_mat,monthly,vw_cap,-1,54,8,2018-07-31,0.0153219224429309
per,aliq_mat,monthly,vw_cap,-1,57,8,2018-08-31,0.0263102288387348
per,aliq_mat,monthly,vw_cap,-1,60,8,2018-09-30,0.00948059902459057
per,aliq_mat,monthly,vw_cap,-1,58,6,2018-10-31,-0.0635741949537163
per,aliq_mat,monthly,vw_cap,-1,61,8,2018-11-30,0.0259846182385567
per,aliq_mat,monthly,vw_cap,-1,60,7,2018-12-31,-0.0660607967940163
per,aliq_mat,monthly,vw_cap,-1,57,8,2019-01-31,-0.0519683462779656
per,aliq_mat,monthly,vw_cap,-1,67,8,2019-02-28,0.0711335198727019
per,aliq_mat,monthly,vw_cap,-1,46,6,2019-03-31,-0.014770023589414
per,aliq_mat,monthly,vw_cap,-1,54,8,2019-04-30,-0.0173038747640103
per,aliq_mat,monthly,vw_cap,-1,57,9,2019-05-31,-0.0246599520434652
per,aliq_mat,monthly,vw_cap,-1,57,7,2019-06-30,0.0276402985718511
per,aliq_mat,monthly,vw_cap,-1,58,7,2019-07-31,0.0706328297611309
per,aliq_mat,monthly,vw_cap,-1,71,6,2019-08-31,0.00887992227274594
per,aliq_mat,monthly,vw_cap,-1,67,6,2019-09-30,-0.00573445439795724
per,aliq_mat,monthly,vw_cap,-1,69,7,2019-10-31,-0.0281390737480261
per,aliq_mat,monthly,vw_cap,-1,68,9,2019-11-30,0.00473276307543561
per,aliq_mat,monthly,vw_cap,-1,68,8,2019-12-31,-0.0074013483309483
per,aliq_mat,monthly,vw_cap,-1,67,8,2020-01-31,0.0969841192608431
per,aliq_mat,monthly,vw_cap,-1,67,9,2020-02-29,-0.0493149544989642
per,aliq_mat,monthly,vw_cap,-1,65,9,2020-03-31,-0.0945041546505532
per,aliq_mat,monthly,vw_cap,-1,64,9,2020-04-30,-0.022023063288684
per,aliq_mat,monthly,vw_cap,-1,69,9,2020-05-31,-0.0314139864723795
per,aliq_mat,monthly,vw_cap,-1,65,9,2020-06-30,-0.0848190136267227
per,aliq_mat,monthly,vw_cap,-1,69,9,2020-07-31,0.0544744237348372
per,aliq_mat,monthly,vw_cap,-1,70,11,2020-08-31,-0.0864155094823118
per,aliq_mat,monthly,vw_cap,-1,67,9,2020-09-30,0.0479731853700419
per,aliq_mat,monthly,vw_cap,-1,66,10,2020-10-31,-0.0388884494194122
per,aliq_mat,monthly,vw_cap,-1,64,9,2020-11-30,-0.0805004532742441
per,aliq_mat,monthly,vw_cap,-1,68,8,2020-12-31,-0.00305716756846493
per,aliq_mat,monthly,vw_cap,-1,69,8,2021-01-31,-0.00973456814956767
per,aliq_mat,monthly,vw_cap,-1,67,8,2021-02-28,-0.279705198309635
per,aliq_mat,monthly,vw_cap,-1,65,7,2021-03-31,-0.118655718742818
per,aliq_mat,monthly,vw_cap,-1,58,7,2021-04-30,-0.0478262328547445
per,aliq_mat,monthly,vw_cap,-1,60,8,2021-05-31,-0.0183447404030467
per,aliq_mat,monthly,vw_cap,-1,61,7,2021-06-30,0.14415202919617
per,aliq_mat,monthly,vw_cap,-1,64,7,2021-07-31,0.0509105627369879
per,aliq_mat,monthly,vw_cap,-1,61,6,2021-08-31,-0.084053242742394
per,aliq_mat,monthly,vw_cap,-1,58,6,2021-09-30,0.0755284024213725
per,aliq_mat,monthly,vw_cap,-1,62,7,2021-10-31,-0.0387669604834431
per,aliq_mat,monthly,vw_cap,-1,63,7,2021-11-30,-0.291567638160627
per,aliq_mat,monthly,vw_cap,-1,63,7,2021-12-31,-0.0611760030461006
per,aliq_mat,monthly,vw_cap,-1,63,7,2022-01-31,-0.0912611233289603
per,aliq_mat,monthly,vw_cap,-1,63,8,2022-02-28,-0.0332418479734159
per,aliq_mat,monthly,vw_cap,-1,64,8,2022-03-31,-0.00218232672721328
per,aliq_mat,monthly,vw_cap,-1,63,8,2022-04-30,0.00622628194172998
per,aliq_mat,monthly,vw_cap,-1,62,9,2022-05-31,-0.00717041291689506
per,aliq_mat,monthly,vw_cap,-1,62,8,2022-06-30,0.0549108016311056
per,aliq_mat,monthly,vw_cap,-1,61,9,2022-07-31,0.0653943325619969
per,aliq_mat,monthly,vw_cap,-1,61,10,2022-08-31,0.0845149043026955
per,aliq_mat,monthly,vw_cap,-1,62,10,2022-09-30,0.0293853912996615
per,aliq_mat,monthly,vw_cap,-1,64,10,2022-10-31,0.0211645728324474
per,aliq_mat,monthly,vw_cap,-1,64,10,2022-11-30,0.00769435324075923
per,aliq_mat,monthly,vw_cap,-1,59,8,2022-12-31,-0.0540896331984974
per,aliq_mat,monthly,vw_cap,-1,59,8,2023-01-31,-0.0456899272403195
per,aliq_mat,monthly,vw_cap,-1,59,8,2023-02-28,-0.0394945828584864
per,aliq_mat,monthly,vw_cap,-1,60,7,2023-03-31,0.00918207353607075
per,aliq_mat,monthly,vw_cap,-1,61,7,2023-04-30,-0.0763485750872106
per,aliq_mat,monthly,vw_cap,-1,61,8,2023-05-31,0.0355502823877951
per,aliq_mat,monthly,vw_cap,-1,61,8,2023-06-30,-0.0117614433971763
per,aliq_mat,monthly,vw_cap,-1,60,8,2023-07-31,-0.203230550863843
per,aliq_mat,monthly,vw_cap,-1,63,11,2023-08-31,-0.0101431860138125
per,aliq_mat,monthly,vw_cap,-1,65,11,2023-09-30,0.00972036260370261
per,aliq_mat,monthly,vw_cap,-1,61,9,2023-10-31,0.0338455702641263
per,aliq_mat,monthly,vw_cap,-1,59,9,2023-11-30,-0.0157209807560167
per,aliq_mat,monthly,vw_cap,-1,58,8,2023-12-31,0.00284268505329122
per,aliq_mat,monthly,vw_cap,-1,56,6,2024-01-31,0.0699303467921907
per,aliq_mat,monthly,vw_cap,-1,57,7,2024-02-29,-0.0130258079009218
per,aliq_mat,monthly,vw_cap,-1,58,8,2024-03-31,-0.0222230040788751
per,aliq_mat,monthly,vw_cap,-1,59,9,2024-04-30,-0.0573773761734057
per,aliq_mat,monthly,vw_cap,-1,55,8,2024-05-31,0.0180127131302318
per,aliq_mat,monthly,vw_cap,-1,56,8,2024-06-30,0.000186417735474006
per,aliq_mat,monthly,vw_cap,-1,56,9,2024-07-31,-0.0424127440772508
per,aliq_mat,monthly,vw_cap,-1,63,8,2024-08-31,-0.00659529698266659
per,aliq_mat,monthly,vw_cap,-1,64,6,2024-09-30,-0.0331925304825797
per,aliq_mat,monthly,vw_cap,-1,63,6,2024-10-31,0.00373062340383791
per,aliq_mat,monthly,vw_cap,-1,60,7,2024-11-30,-0.31446766607386
per,aliq_mat,monthly,vw_cap,-1,60,5,2024-12-31,0.0111660069014244
per,ami_126d,monthly,vw_cap,1,22,6,2007-01-31,0.093036097045123
per,ami_126d,monthly,vw_cap,1,31,6,2007-02-28,-0.11666733165936
per,ami_126d,monthly,vw_cap,1,25,9,2007-03-31,-0.0484705149209367
per,ami_126d,monthly,vw_cap,1,23,8,2007-04-30,-0.152358869830088
per,ami_126d,monthly,vw_cap,1,29,9,2007-05-31,0.0759296501936031
per,ami_126d,monthly,vw_cap,1,28,7,2007-06-30,0.0039248773055939
per,ami_126d,monthly,vw_cap,1,30,7,2007-07-31,-0.0320202035043411
per,ami_126d,monthly,vw_cap,1,35,10,2007-08-31,0.0676443394232737
per,ami_126d,monthly,vw_cap,1,34,8,2007-09-30,0.00473688723541887
per,ami_126d,monthly,vw_cap,1,35,5,2007-10-31,0.00817936468103153
per,ami_126d,monthly,vw_cap,1,35,8,2007-11-30,0.0939219009605908
per,ami_126d,monthly,vw_cap,1,34,8,2007-12-31,0.00852612700600957
per,ami_126d,monthly,vw_cap,1,37,9,2008-01-31,0.135447957644466
per,ami_126d,monthly,vw_cap,1,38,12,2008-02-29,-0.0407377753166091
per,ami_126d,monthly,vw_cap,1,33,8,2008-03-31,0.00415388591919672
per,ami_126d,monthly,vw_cap,1,36,12,2008-04-30,-0.089680755343339
per,ami_126d,monthly,vw_cap,1,35,13,2008-05-31,0.0159695862847698
per,ami_126d,monthly,vw_cap,1,35,12,2008-06-30,-0.00951820553091778
per,ami_126d,monthly,vw_cap,1,32,11,2008-07-31,-0.0415037036263072
per,ami_126d,monthly,vw_cap,1,34,9,2008-08-31,0.0201579375147024
per,ami_126d,monthly,vw_cap,1,31,9,2008-09-30,0.0738001047099123
per,ami_126d,monthly,vw_cap,1,30,9,2008-10-31,0.221872896417918
per,ami_126d,monthly,vw_cap,1,30,9,2008-11-30,0.196448821433968
per,ami_126d,monthly,vw_cap,1,31,8,2008-12-31,-0.0455680543334468
per,ami_126d,monthly,vw_cap,1,28,8,2009-01-31,0.0365355680472148
per,ami_126d,monthly,vw_cap,1,28,11,2009-02-28,-0.0378586547271066
per,ami_126d,monthly,vw_cap,1,26,12,2009-03-31,-0.161341777926886
per,ami_126d,monthly,vw_cap,1,21,8,2009-04-30,0.0435196640404078
per,ami_126d,monthly,vw_cap,1,24,9,2009-05-31,-0.00937373784268553
per,ami_126d,monthly,vw_cap,1,22,9,2009-06-30,-0.0131048112307233
per,ami_126d,monthly,vw_cap,1,25,9,2009-07-31,-0.00649529314329964
per,ami_126d,monthly,vw_cap,1,26,9,2009-08-31,-0.000837225157285147
per,ami_126d,monthly,vw_cap,1,34,14,2009-09-30,-0.0547206490740884
per,ami_126d,monthly,vw_cap,1,31,14,2009-10-31,0.106730180245906
per,ami_126d,monthly,vw_cap,1,30,14,2009-11-30,-0.00602154682955492
per,ami_126d,monthly,vw_cap,1,26,8,2009-12-31,-0.0720385817059253
per,ami_126d,monthly,vw_cap,1,26,9,2010-01-31,0.0319781131394872
